,Data,Hora,P3.1.1 P (W),P3.1.2 P (W),P3.1.3 P (W),P3.1.4 P (W),P3.1.5 P (W),P3.1.6 P (W),P3.1.7 P (W),P3.1.8 P (W),P3.1.9 P (W),P3.1.10 P (W),P3.1.11 P (W),P3.1.12 P (W),P3.1.13 P (W),P3.1.14 P (W),P3.1.15 P (W),P3.1.16 P (W),P3.2.1 P (W),P3.2.2 P (W),P3.2.3 P (W),P3.2.4 P (W),P3.2.5 P (W),P3.2.6 P (W),P3.2.7 P (W),P3.2.8 P (W),P3.2.9 P (W),P3.2.10 P (W),P3.2.11 P (W),P3.2.12 P (W),P3.2.13 P (W),P3.2.14 P (W),P3.2.15 P (W),P3.2.16 P (W),P3.3.1 P (W),P3.3.2 P (W),P3.3.3 P (W),P3.3.4 P (W),P3.3.5 P (W),P3.3.6 P (W),P3.3.7 P (W),P3.3.8 P (W),P3.3.9 P (W),P3.3.11 P (W),P3.3.12 P (W),P3.3.13 P (W),P3.3.14 P (W),P3.3.15 P (W),P3.3.16 P (W),P3.4.1 P (W),P3.4.2 P (W),P3.4.3 P (W),P3.4.4 P (W),P3.4.5 P (W),P3.4.6 P (W),P3.4.7 P (W),P3.4.8 P (W),P3.4.9 P (W),P3.4.10 P (W),P3.4.11 P (W),P3.4.12 P (W),P3.4.13 P (W),P3.4.14 P (W),P3.4.16 P (W),P3.5.1 P (W),P3.5.2 P (W),P3.5.3 P (W),P3.5.4 P (W),P3.5.5 P (W),P3.5.6 P (W),P3.5.8 P (W),P3.5.9 P (W),P3.5.10 P (W),P3.5.11 P (W),P3.5.12 P (W),P3.5.13 P (W),P3.5.14 P (W),P3.5.15 P (W),P3.5.16 P (W),P3.6.1 P (W),P3.6.2 P (W),P3.6.3 P (W),P3.6.4 P (W),P3.6.5 P (W),P3.6.6 P (W),P3.6.7 P (W),P3.6.8 P (W),P3.6.9 P (W),P3.6.10 P (W),P3.6.11 P (W),P3.6.12 P (W),P3.6.13 P (W),P3.6.14 P (W),P3.6.15 P (W),P3.6.16 P (W),P3.7.1 P (W),P3.7.2 P (W),P3.7.3 P (W),P3.7.4 P (W),P3.7.5 P (W),P3.7.6 P (W),P3.7.7 P (W),P3.7.8 P (W),P3.7.9 P (W),P3.7.10 P (W),P3.7.11 P (W),P3.7.12 P (W),P3.7.13 P (W),P3.7.14 P (W),P3.7.15 P (W),P3.7.16 P (W),P3.8.1 P (W),P3.8.2 P (W),P3.8.3 P (W),P3.8.4 P (W),P3.8.5 P (W),P3.8.6 P (W),P3.8.7 P (W),P3.8.8 P (W),P3.8.9 P (W),P3.8.10 P (W),P3.8.11 P (W),P3.8.12 P (W),P3.8.13 P (W),P3.8.14 P (W),P3.8.15 P (W),P3.8.16 P (W)
38,2021-06-04,15:30:00,264.4961,273.57695,262.79866666666663,269.49609999999996,269.35782500000005,269.66589999999997,272.4,262.00573333333335,257.19375,265.43696666666665,267.23749999999995,272.05493333333334,262.47916666666663,270.6304666666667,264.54686666666663,269.1487,276.4922,269.4465,267.89793333333336,260.7652,258.6469,271.3938,270.9672,262.2638,256.1315,267.3633,270.9239666666667,250.7188,257.85155,268.9711,259.0033666666667,256.9875,275.50975,251.79649999999998,258.59965,262.84022500000003,263.71290000000005,256.5938,214.76796666666667,261.8557333333333,251.81746666666666,265.0,256.91276666666664,256.93515,267.68149999999997,259.90180000000004,254.26639999999998,261.9083,256.3520666666667,271.32916666666665,262.54429999999996,261.6461,265.93176666666665,279.4629,260.4073,265.76666666666665,260.3901,260.77145,261.7984333333333,266.51456666666667,266.46509999999995,259.40023333333335,267.98123333333336,273.0833333333333,256.3198333333333,262.96119999999996,265.39575,261.7408666666667,263.04873333333336,247.967375,278.86903333333333,261.78595,260.7211,247.0388,252.76055,266.3458333333333,252.09560000000002,264.25286666666665,251.50313333333335,255.05596666666668,257.96403333333336,265.4801,256.80336666666665,252.66095,253.97265,260.32813333333337,270.3869666666667,254.47735,256.7987,256.3141,250.5724,262.3574,263.31365,269.1745,261.1135,271.90935,246.40505000000002,258.0260666666666,263.94355,270.3156333333333,264.9989333333333,254.49996666666667,266.20745,256.2044333333333,265.36325,252.87144999999998,263.82576666666665,263.0508,218.069325,292.8018333333334,297.55,288.71043333333336,293.6166666666667,299.54583333333335,299.09113333333335,303.91536666666667,295.8857,293.888075,302.28933333333333,298.9721333333333,282.12629999999996,300.216025,307.491,292.1005333333333,290.2307
39,2021-06-04,15:45:00,222.073625,233.2023333333333,229.5820666666667,237.72695,224.91459999999998,230.1406,228.71093333333332,211.63049999999998,225.3773,225.38285,225.82735,232.99374999999998,228.43230000000003,237.1094,223.87109999999998,230.7156,231.238675,241.43165,232.58089999999999,230.29219999999998,224.54946666666663,223.88643333333334,231.3700666666667,229.68596666666667,217.0773333333333,223.69923333333335,229.85519999999997,206.9466,217.48256666666668,231.16465,206.1953,212.69065,239.79237500000002,226.02345,222.4293,226.7293,0.0,232.3344,176.79845,235.73555,228.37615,230.81066666666666,219.15493333333333,227.02293333333333,230.1747333333333,219.1706,217.70856666666668,225.0109,226.493,234.4416666666667,229.91915,205.189075,236.51565,229.73853333333332,220.6010666666667,233.5612,223.0828,225.84143333333336,219.35292500000003,232.4082,222.73540000000003,222.30730000000003,228.80056666666667,0.0,221.33436666666668,227.5974,222.19896666666668,230.03555,224.5883,217.12619999999998,238.63986666666668,228.49216666666666,216.67163333333335,209.17056666666667,224.35,230.05416666666667,214.49216666666666,223.1716,218.1125,219.6854,224.31043333333332,224.13333333333335,224.10703333333333,222.71746666666664,219.14453333333333,223.40756666666667,241.09494999999998,214.0536666666667,217.00363333333334,219.11326666666665,218.08776666666668,235.96563333333333,228.24193333333332,229.93933333333334,225.43124999999998,235.48925,221.487,224.05519999999999,225.8543,227.37656666666666,228.51223333333334,221.58753333333334,227.83956666666666,223.85156666666668,228.74376666666663,220.93593333333334,227.61536666666666,225.25195000000002,184.0586,255.11876666666663,253.9172,254.9333333333333,261.1625,263.04973333333334,262.639275,267.45779999999996,264.3453333333333,253.93753333333333,271.77110000000005,260.18493333333333,254.4573,260.69530000000003,270.328525,259.0867,262.47735
40,2021-06-04,16:00:00,167.7612,197.0406,167.93203333333335,191.83696666666665,187.93230000000003,186.63880000000003,204.1062,169.2449,192.40626666666665,180.90623333333335,191.01915000000002,207.7969,196.7578,199.772275,187.65183333333334,194.83646666666667,167.498,192.412875,173.57243333333335,193.72580000000002,179.11509999999998,187.3447666666667,195.38306666666668,192.51953333333333,173.07344999999998,187.45156666666665,192.19843333333333,174.39273333333335,182.69740000000002,180.3773666666667,182.9784,172.55496666666667,186.9477,190.684,167.29636666666667,185.11823333333334,171.87683333333334,185.26743333333334,158.10155,177.3211,159.51066666666665,189.03956666666667,191.9531,170.73829999999998,195.1677,186.8177333333333,171.92655000000002,181.802325,182.87003333333334,190.65286666666665,180.99335,182.64453333333336,186.5119666666667,185.52695,167.36249999999998,188.93466666666666,186.43253333333334,189.31875,181.4621,191.14100000000002,178.6234,179.38723333333334,191.7021,176.36766666666668,183.31199999999998,195.23985,182.7995,173.92526666666666,176.0289,180.26563333333334,196.7935,186.68176666666668,175.77224999999999,166.75900000000001,188.01616666666666,188.42813333333334,173.30573333333334,188.27239999999998,161.10443333333333,179.51459999999997,183.33883333333333,176.28047500000002,178.59373333333335,184.388,183.07863333333333,194.65155,198.34455000000003,137.2625,182.90413333333333,188.60963333333333,176.89843333333332,197.0031333333333,192.02396666666664,186.91643333333334,170.3922,193.02396666666664,165.46796666666668,175.91817500000002,171.93073333333334,176.0547,159.69426666666666,173.91666666666666,184.51445,174.4448,186.05313333333334,183.605275,190.85883333333334,177.00026666666668,155.22369999999998,224.0362,212.36444999999998,218.6582,214.92186666666666,224.46896666666666,213.41326666666666,228.96223333333333,203.80676666666668,220.4418,229.59896666666668,231.81926666666666,207.91639999999998,229.01693333333333,231.7177333333333,224.74376666666663,231.27083333333334
41,2021-06-04,16:15:00,81.9586,163.99689999999998,136.03233333333333,153.2646,162.39335,163.60156666666668,139.69323333333332,154.05206666666666,162.341,85.7258,140.7594,152.28096666666667,148.38646666666668,164.01773333333333,122.2965,154.34713333333335,133.6672,139.89453333333333,157.85,135.24480000000003,118.13073333333334,148.65913333333333,163.3922,151.14086666666665,134.56563333333332,138.23229999999998,166.0797,115.14843333333333,142.5672,159.39999999999998,116.84844999999999,132.8427,173.51055,156.86270000000002,128.80519999999999,130.03933333333333,165.55155000000002,158.8698,102.65390000000001,162.94684999999998,137.81223333333332,163.67775,161.36690000000002,146.5094,105.1055,130.35026666666667,158.05075,133.5234,139.052,136.28876666666667,117.2578,125.56876666666669,154.8535,169.5703,153.56380000000001,147.1508,153.47893333333334,141.68357500000002,158.4818,145.3049333333333,132.85053333333335,131.1,156.75,126.31566666666667,161.16875,166.818,157.85076666666666,116.1371,149.57266666666666,120.08593333333333,151.28543333333334,136.87916666666666,124.44273333333335,106.48949999999999,146.65753333333333,101.13019999999999,101.5766,118.956,154.5961,154.28825,158.1738,135.30235,159.6906,112.4797,145.93595,119.17345,168.7176,140.19296666666668,150.29403333333335,134.23906666666667,134.90810000000002,124.185925,124.10703333333333,152.79506666666666,148.72265,159.64866666666666,137.57863333333333,99.1438,164.05703333333335,122.03593333333333,102.9526,101.12265,144.06445000000002,133.649975,114.9677,149.007,144.79373333333334,117.4901,117.6633,150.97655,154.28830000000002,169.8745,134.2441,128.91215,177.70416666666665,150.20860000000002,170.5375,203.5953,157.82775,205.7505,159.17606666666666,197.27919999999997,187.13830000000002,159.313,174.0502
42,2021-06-04,16:30:00,50.6844,68.34506666666665,61.30856666666667,66.40053333333334,63.712500000000006,66.63983333333333,63.47943333333333,54.18386666666666,60.6047,67.15742499999999,62.696366666666655,62.56955,62.58475,66.0371,62.20863333333333,61.7086,60.4323,65.7676,65.4813,64.72553333333333,57.5289,64.46876666666667,65.8617,65.09946666666667,58.67465,62.5659,70.44009999999999,53.88475,60.50573333333333,62.85156666666668,59.2492,58.559866666666665,70.5957,55.6676,54.0703,68.20103333333333,65.892375,60.855500000000006,48.0047,66.2285,57.0328,67.84346666666667,61.48555,63.791133333333335,68.79610000000001,61.175000000000004,59.6438,62.4862,61.85753333333333,67.28435,62.8758,56.8159,65.09636666666667,60.0,62.084399999999995,64.95,58.8848,66.1121,59.5516,68.27526666666667,64.0363,55.658899999999996,67.126975,70.06015,59.87966666666667,64.54793333333333,62.52815,58.319266666666664,61.2047,61.894000000000005,69.08543333333334,60.7414,59.03386666666666,50.5052,56.40286666666666,63.700266666666664,58.18306666666666,60.612500000000004,60.6199,58.742599999999996,61.6465,63.654300000000006,61.48413333333334,63.59375,55.168233333333326,58.8414,66.49426666666666,48.9961,59.14533333333333,66.99766666666666,51.83123333333333,65.25395,65.29533333333335,65.80546666666667,61.4104,62.8422,58.33023333333333,53.890633333333334,66.45573333333333,64.2021,50.2591,51.889450000000004,60.671600000000005,60.7957,60.757,59.19846666666666,65.55890000000001,63.27656666666667,54.26066666666667,75.7887,60.757400000000004,71.02813333333333,76.039675,70.1979,72.85745,73.95206666666667,65.98383333333334,62.75573333333333,82.33566666666667,75.78555,58.19885,73.12620000000001,80.62656666666668,72.14216666666668,65.08205000000001
43,2021-06-04,16:45:00,49.9873,63.0453,58.81640000000001,55.074733333333334,47.6086,58.661966666666665,55.770833333333336,49.28945,49.7354,59.52815,52.550799999999995,52.986466666666665,55.68906666666667,68.56509999999999,46.842999999999996,59.435550000000006,58.39166666666667,44.8844,56.12629999999999,55.8005,42.3276,54.60235,54.85626666666666,54.381766666666664,55.81433333333333,53.665866666666666,65.48826666666666,46.555099999999996,52.173966666666665,59.6,50.9255,48.596133333333334,51.86693333333334,46.86743333333334,53.34793333333334,58.04193333333334,58.0078,50.830999999999996,44.77597500000001,63.1797,49.635949999999994,51.23073333333334,57.29065,50.93085,62.733999999999995,45.1693,56.31613333333333,51.8709,56.109633333333335,69.84663333333333,52.86066666666667,46.63905,46.199600000000004,62.6922,45.458333333333336,61.19323333333333,53.9438,60.9203,49.69725,60.603133333333325,52.79533333333333,54.5336,55.041,58.083600000000004,48.84973333333334,43.34246666666667,61.7805,47.6724,64.03125,52.4578,58.27396666666667,52.086349999999996,55.408366666666666,34.39375,59.8336,55.9112,52.959,48.654650000000004,49.98929999999999,51.0943,55.48394999999999,55.20756666666667,49.548700000000004,58.357033333333334,39.2617,60.328399999999995,66.79375,49.92775,45.7414,57.6891,52.523799999999994,49.011700000000005,61.31773333333334,51.8208,49.926566666666666,58.4573,44.855199999999996,38.681266666666666,71.77993333333335,58.755199999999995,40.364333333333335,37.6979,46.99193333333333,47.96873333333334,56.54976666666667,52.49193333333333,48.42425,56.415099999999995,45.4574,79.47786666666666,57.593374999999995,69.60315,62.85395,64.28906666666667,63.15,58.409,64.88253333333334,73.67683333333333,66.59885,65.611925,59.53906666666666,70.77866666666667,90.24260000000001,62.04644999999999,61.927925
44,2021-06-04,17:00:00,35.43123333333333,41.40155,45.52815,42.5086,39.28543333333334,40.3922,44.90363333333334,30.418766666666667,43.1871,41.63153333333333,41.96276666666667,39.978366666666666,44.07943333333333,45.412533333333336,38.3379,39.48865,40.20106666666666,37.3535,42.690866666666665,39.7318,40.58125,40.0129,43.72083333333333,43.66693333333333,34.106233333333336,41.0125,57.4844,31.666133333333335,36.474500000000006,34.119,38.48905,33.301833333333335,39.58696666666666,30.25115,33.0271,43.854166666666664,41.687000000000005,37.171366666666664,30.044533333333334,50.3254,36.72813333333333,39.21666666666667,41.19453333333333,36.3516,43.336166666666664,33.27316666666667,34.5253,42.90155,37.4979,46.32006666666666,37.92163333333333,38.231300000000005,43.26406666666667,39.9035,34.55413333333333,43.59766666666667,35.5184,41.77186666666666,42.0836,47.6914,39.3242,35.97813333333333,36.31563333333333,36.74025,35.522666666666666,37.074650000000005,40.77733333333333,35.12863333333333,38.104166666666664,34.057566666666666,42.57213333333333,42.199650000000005,39.94415,24.438033333333333,36.31926666666667,45.719899999999996,34.163266666666665,41.21796666666666,39.3969,37.53803333333334,35.644549999999995,38.401066666666665,32.92446666666667,40.18123333333333,33.395833333333336,35.0112,41.646633333333334,33.354166666666664,33.930699999999995,44.29415,32.23253333333333,41.885949999999994,37.940099999999994,40.7586,36.371900000000004,41.392966666666666,29.346899999999998,24.50623333333333,43.12263333333334,35.52996666666666,25.913033333333335,24.98005,38.72916666666667,37.330275,32.2697,27.390599999999996,34.95783333333333,34.26755,34.064675,62.9521,31.2305,46.782825,55.515249999999995,57.40053333333333,53.175000000000004,60.55596666666667,44.81613333333333,53.696866666666665,53.163675,47.952349999999996,50.241666666666674,83.7891,55.172650000000004,47.347366666666666,58.3922
45,2021-06-04,17:15:00,22.738300000000002,27.6456,29.581650000000003,23.73646666666666,26.193233333333335,28.24376666666667,24.33785,18.6953,20.152866666666668,27.660433333333334,20.9578,27.86955,23.535166666666665,24.05665,32.9453,19.3281,21.592966666666666,23.8453,29.394499999999997,26.618466666666666,27.625,26.4,29.31873333333333,20.1,17.44105,29.8513,32.52325,20.6719,21.3552,20.383333333333333,26.6966,19.43303333333333,31.176066666666667,21.50745,19.3715,35.8676,33.4336,23.698700000000002,20.4961,31.951066666666666,23.20703333333333,24.369500000000002,22.0896,23.4646,28.361966666666664,21.86955,19.80023333333333,27.66485,25.13203333333333,26.841166666666666,19.8,22.242199999999997,30.2547,26.267166666666668,23.36093333333333,32.617200000000004,22.121866666666666,29.1664,18.764566666666664,24.43085,24.010933333333337,18.413533333333334,27.317950000000003,28.533600000000003,18.587766666666663,30.127333333333336,23.806533333333334,20.822633333333332,26.314866666666664,22.19216666666667,31.96093333333333,25.2784,30.03126666666667,21.20235,26.345066666666668,22.40235,20.369533333333333,25.618233333333336,16.2535,23.1914,25.148049999999998,26.884633333333337,21.826533333333334,24.363566666666667,26.294724999999996,26.39063333333333,27.852333333333334,14.857800000000001,26.36795,25.019550000000002,22.3781,27.00625,23.975,21.5621,25.6568,30.527366666666666,21.762125,18.284333333333333,29.537725,24.75975,21.016133333333332,18.947133333333333,23.659133333333333,22.16485,24.7453,17.666999999999998,28.161199999999997,28.993466666666666,23.461466666666666,28.171833333333336,22.76563333333333,23.66875,27.06875,36.3715,43.5172,34.597366666666666,23.190633333333334,26.883333333333336,28.562233333333335,42.856766666666665,30.438275,26.0969,29.51953333333333,25.364833333333333,27.728133333333336
46,2021-06-04,17:30:00,6.911325,13.900266666666667,8.0849,12.127866666666668,8.185166666666666,8.64805,11.159374999999999,4.0216,8.028933333333333,9.516933333333334,11.352866666666666,8.670033333333334,8.398933333333334,14.400266666666667,7.546900000000001,7.824733333333334,9.700000000000001,10.638833333333332,11.922433333333332,10.1753,5.859633333333334,9.2427,12.941666666666668,11.893266666666667,10.255099999999999,9.5578,12.707766666666666,6.455766666666666,9.65235,8.8336,5.020333333333333,9.31485,12.10585,6.660433333333334,2.9362,12.895299999999999,13.239066666666666,9.044266666666667,7.413266666666668,12.5863,8.273966666666666,13.178633333333332,10.9599,9.052633333333334,13.593766666666667,9.263266666666665,8.72265,11.0742,10.274466666666667,13.700266666666666,8.605733333333333,7.358833333333334,13.420333333333332,10.405233333333333,8.738000000000001,13.0914,7.0776,13.891933333333334,5.3684666666666665,20.4039,6.4688,6.5875,11.395499999999998,15.797133333333335,6.170833333333333,13.2656,10.8193,9.1699,7.410966666666667,9.6867,14.054649999999999,6.7974000000000006,11.083775000000001,3.9771,7.979933333333334,11.355500000000001,7.719266666666667,10.1396,5.7926,6.615633333333332,12.167200000000001,9.2474,9.854700000000001,10.6703,5.9646,10.177349999999999,12.7805,4.7302333333333335,7.633600000000001,12.253633333333333,3.3668,14.35,13.782800000000002,11.1258,8.18675,13.03125,5.540133333333334,6.0273666666666665,12.71835,10.79295,9.1469,7.354200000000001,10.3539,9.101066666666666,11.754166666666665,5.458550000000001,10.4078,10.6281,10.045599999999999,10.601833333333333,5.803933333333333,6.073433333333333,9.31115,5.7168,12.107025,10.9763,3.6125,4.875,13.239833333333332,14.234,5.722666666666666,10.918999999999999,13.59105,11.570699999999999,9.145833333333334
47,2021-06-04,17:45:00,0.0,0.0,0.0,0.0,0.0,1.0766857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9438,0.02172,0.4262,5.0042333333333335,6.325,2.4875,4.5656,0.0,0.0,0.0,0.0,0.9609,2.0109,0.0,0.0,0.0,0.0,3.0373399999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2547,0.0,2.88282,1.1479,0.0,0.0,0.0,5.625,0.0,0.0,0.0,0.0,0.0,0.0,9.4336,1.268,0.3391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1953,0.0,0.0,0.0,0.0,0.0,3.2,1.20094,0.0,0.0,0.0,2.6484,0.0,0.0,0.0,0.0,6.707,2.7874142857142856,0.875,1.7574,7.1297,0.0,0.0,7.319814285714287,2.674975,2.4281,0.0,0.0,0.0,0.0,0.0,0.0,2.36175,2.9062,1.9319142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6297,0.0,0.5356266666666667,4.880350000000001,3.8813,0.0
48,2021-06-04,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2021-06-04,18:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2021-06-04,18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2021-06-04,18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2021-06-04,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2021-06-04,19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2021-06-04,19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2021-06-04,19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
