,Unnamed: 0,Data,Hora,OP1.1.1 I (A),OP1.1.2 I (A),OP1.1.3 I (A),OP1.1.4 I (A),OP1.1.5 I (A),OP1.1.6 I (A),OP1.1.7 I (A),OP1.1.8 I (A),OP1.1.9 I (A),OP1.1.10 I (A),OP1.1.11 I (A),OP1.1.12 I (A),OP1.1.13 I (A),OP1.1.14 I (A),OP1.1.15 I (A),OP1.1.16 I (A),OP1.2.1 I (A),OP1.2.2 I (A),OP1.2.3 I (A),OP1.2.4 I (A),OP1.2.5 I (A),OP1.2.6 I (A),OP1.2.7 I (A),OP1.2.8 I (A),OP1.2.9 I (A),OP1.2.10 I (A),OP1.2.11 I (A),OP1.2.12 I (A),OP1.2.13 I (A),OP1.2.14 I (A),OP1.2.15 I (A),OP1.2.16 I (A),OP1.3.1 I (A),OP1.3.2 I (A),OP1.3.3 I (A),OP1.3.4 I (A),OP1.3.5 I (A),OP1.3.6 I (A),OP1.3.7 I (A),OP1.3.8 I (A),OP1.3.9 I (A),OP1.3.10 I (A),OP1.3.11 I (A),OP1.3.12 I (A),OP1.3.13 I (A),OP1.3.14 I (A),OP1.3.15 I (A),OP1.3.16 I (A),Inv1 Ica F1 (A)
5999,7,2021-03-25,07:45:00,3.408366666666667,3.5938,3.3354666666666666,3.5645666666666664,3.470866666666667,3.5354333333333336,3.5125333333333337,3.4250000000000003,2.7375333333333334,2.5771,2.44375,2.6031000000000004,2.660975,2.5583666666666667,2.56565,2.589633333333333,2.5594,2.504725,2.46565,2.45,2.44535,2.6125,2.5958333333333337,2.35,2.6375,2.6854333333333336,1.0708666666666666,2.4813,2.52815,0.35785,0.2563,2.6896,3.45315,3.52815,3.65315,3.585433333333333,3.378125,3.639566666666667,3.4667,,3.36875,3.529166666666667,3.3094,3.6594,3.414075,0.3906,0.3958666666666666,3.3917,
6000,8,2021-03-25,08:00:00,3.86255,3.925033333333333,3.931266666666667,4.1719,4.137499999999999,4.047933333333334,3.99685,3.93755,3.2416666666666667,3.1646,3.0047,3.2667,3.25,3.022933333333333,2.96565,3.181266666666667,3.037525,3.095866666666667,2.908366666666667,3.0979000000000005,3.0812666666666666,3.0041666666666664,3.141666666666667,2.7854333333333336,2.88125,3.241666666666667,2.35,3.04375,3.0969,0.3937,0.246875,3.1916666666666664,3.825033333333333,4.025033333333334,4.0219000000000005,3.9156,3.9688,4.118766666666667,3.912466666666667,,3.9812666666666665,4.1406,3.8708333333333336,4.208333333333333,4.014600000000001,0.90315,0.4396,3.6875,
6001,9,2021-03-25,08:15:00,4.4,4.462475,4.451549999999999,4.575,4.4667,4.550033333333333,4.5146,4.485433333333334,3.8146,3.7062666666666666,3.654166666666667,3.65625,3.5125,3.5646,3.5187666666666666,3.6396,3.6125,3.7438,3.404166666666667,3.5604333333333336,3.4344,3.575,3.6229333333333336,3.445866666666667,3.585433333333333,3.8479666666666663,3.21565,3.584375,3.5625,0.42185,0.2844,3.65315,4.3125,4.443766666666667,4.4917,4.4844,4.3104,4.65315,4.452066666666666,,4.4417,4.5333,4.2875,4.634399999999999,4.4375333333333336,2.51565,0.4645999999999999,4.3167,
6002,10,2021-03-25,08:30:00,4.7656,4.925,4.9,5.02815,4.935433333333333,4.968766666666666,4.9604333333333335,4.9271,4.318766666666666,4.03435,4.1479333333333335,4.139566666666666,4.3,4.045833333333333,3.98435,4.1667,4.06565,4.1844,3.8875,4.029166666666667,3.993775,4.054675,4.0688,3.9646,4.183366666666667,4.38435,4.0156,4.15315,4.1922,1.118775,0.2719,4.171875,4.739633333333333,4.9094,4.9438,4.9229,4.783333333333333,5.1,4.9875,,4.916666666666667,4.968766666666666,4.8656500000000005,5.0781,4.9042,3.7812666666666663,0.5771000000000001,4.816666666666666,
6003,11,2021-03-25,08:45:00,5.1781500000000005,5.2604,5.2375,5.4656,5.31875,5.389600000000001,5.33755,5.283366666666667,4.841666666666667,4.677133333333333,4.6229000000000005,4.634399999999999,4.78435,4.634399999999999,4.44065,4.6062,4.62815,4.481233333333333,4.43435,4.516666666666667,4.645833333333333,4.577066666666666,4.645866666666667,4.4250333333333325,4.73125,4.75,4.422933333333333,4.63125,4.7146,2.214566666666667,0.29375,4.53125,5.0812333333333335,5.4646,5.30935,5.433366666666667,5.2,5.5187333333333335,5.320866666666666,,5.331266666666667,5.337533333333333,5.3125,5.603149999999999,5.320833333333333,5.5,1.6979333333333333,5.2521,
6004,12,2021-03-25,09:00:00,5.7250000000000005,5.637499999999999,5.6667,5.891666666666667,5.78125,5.8479,5.731233333333333,5.7375,5.1469000000000005,5.208333333333333,5.0729,5.266633333333334,5.216666666666667,4.9,5.047933333333333,4.96565,5.0594,5.106249999999999,5.006266666666667,5.0729,5.09685,4.946899999999999,5.066666666666666,4.9375,5.15,5.1292,5.125,5.108333333333333,5.134399999999999,3.5125,0.275,5.125025,5.547933333333333,5.808333333333334,5.6906,5.8125333333333336,5.7229,5.9,5.710466666666666,,5.6667,5.7542,5.7896,5.9542,5.71565,5.877066666666667,2.75,5.7469,
6005,13,2021-03-25,09:15:00,6.1042,6.239075,6.1297,6.2896,6.166666666666667,6.283333333333334,6.1875,6.1125,5.804166666666667,5.6125,5.5021,5.5969,5.7312666666666665,5.379166666666666,5.460466666666666,5.545833333333334,5.533333333333334,5.7313,5.3625,5.441666666666666,5.4563,5.531233333333333,5.48435,5.3,5.589566666666666,5.6875,5.6531,5.597933333333334,5.520833333333333,4.618766666666667,5.393766666666667,5.656266666666667,5.941666666666667,6.196899999999999,6.2312666666666665,6.202100000000001,6.1645666666666665,6.4375,6.1542,,6.199999999999999,6.290649999999999,6.183366666666667,6.3844,6.014075,6.254166666666666,4.299975,6.087500000000001,
6006,14,2021-03-25,09:30:00,6.468766666666667,6.6031,6.510466666666666,6.4688,6.556266666666667,6.625,6.5875,6.4375,6.3,6.0229,5.9844,6.13595,6.189633333333333,5.931233333333334,5.99685,6.033333333333334,5.9812666666666665,6.1062666666666665,5.943766666666666,5.945866666666667,5.91095,5.972933333333334,5.928125,5.62185,6.091633333333334,6.17345,6.05,6.0031,6.040649999999999,5.808333333333333,5.89065,6.145833333333333,6.3969000000000005,6.525,6.5,6.643766666666667,6.40625,6.78745,6.5917,,6.5,6.552066666666666,6.458333333333333,6.696875,6.374966666666666,6.46875,5.947933333333334,6.4938,
6007,15,2021-03-25,09:45:00,6.7406,6.972933333333334,6.793749999999999,6.881266666666666,6.8406,6.893733333333333,6.8125,6.806266666666667,6.478149999999999,6.4833,6.354166666666667,6.435466666666667,6.5312,6.21875,6.15625,6.325,6.40625,6.4396,6.2895666666666665,6.275033333333333,6.2781,6.27815,6.3094,6.098425000000001,6.387499999999999,6.58125,6.310433333333333,6.4094,6.4625,6.4062,6.0563,6.408333333333332,6.5271,6.912533333333333,6.781233333333333,6.8917,6.720866666666666,7.0354,6.8406,,6.729166666666667,6.816666666666666,6.7875,7.002066666666667,6.702100000000001,6.8344000000000005,6.82815,6.827099999999999,
6008,16,2021-03-25,10:00:00,7.01875,7.0781,6.9146,7.212499999999999,7.06565,7.1438,7.0625,7.045866666666666,6.75,6.779166666666666,6.702099999999999,6.8146,6.7656,6.660433333333333,6.439075,6.8438,6.566666666666666,6.758333333333333,6.5667,6.603149999999999,6.59375,6.633333333333333,6.6542,6.3625,6.675,6.903124999999999,6.671899999999999,6.6813,6.8656,6.650024999999999,6.566666666666666,6.7844,6.8417,7.141666666666667,7.108333333333333,7.070866666666667,7.0021,7.243766666666667,7.008333333333333,,7.03435,7.002133333333333,6.96405,7.189566666666667,6.9437,7.116699999999999,7.0396,7.0125,
6009,17,2021-03-25,10:15:00,7.568766666666666,7.820866666666667,7.5328,7.818766666666666,7.633366666666667,7.606249999999999,7.6813,7.45,7.343733333333333,7.3521,7.3375,7.5938,7.412499999999999,6.9688,7.070833333333333,7.524999999999999,7.27345,7.33755,7.103149999999999,7.165649999999999,7.233366666666666,7.191666666666666,7.48745,7.0375,7.382825,7.509399999999999,7.327099999999999,7.27185,7.443766666666666,7.2344,7.1781500000000005,7.38125,7.327066666666667,7.5104,7.51875,7.7146,7.8438,7.822933333333334,7.620866666666667,,7.540624999999999,7.77815,7.5719,7.847966666666665,7.5312,7.754166666666666,7.8104,7.69065,
6010,18,2021-03-25,10:30:00,7.762533333333334,7.9479,7.8688,7.987533333333334,7.8437,7.87815,7.733333333333333,7.8125,7.84065,7.768766666666667,7.531266666666667,7.697933333333334,7.6375,0.0,7.4375,7.4906,7.51875,7.64065,7.575,7.468766666666667,7.520866666666667,7.44065,7.535433333333333,7.35935,7.4938,7.7781,7.73435,7.69065,7.86875,7.4875,7.287533333333333,7.55,7.687533333333333,7.916666666666667,7.875,7.827100000000001,7.702066666666667,8.087533333333333,7.774999999999999,,7.783333333333334,8.043800000000001,7.884399999999999,8.0219,7.7542,7.904166666666666,7.9875,7.845866666666666,
6011,19,2021-03-25,10:45:00,7.8729,8.15315,7.889050000000001,8.1396,7.931233333333334,7.9813,8.056266666666666,7.9146,7.995299999999999,7.889599999999999,7.9688,7.89375,7.920325,7.695833333333333,7.6917,7.8625,7.8313,7.875,7.7958,7.768733333333333,7.860400000000001,7.724966666666667,7.6781,7.5667,7.831266666666667,8.02345,7.8646,7.9417,7.958366666666667,7.850025,7.4104,7.9219,7.7875,8.091700000000001,7.9563,8.0521,7.928174999999999,8.122933333333334,7.968799999999999,,7.893766666666667,7.962500000000001,8.022966666666667,8.131275,7.90935,8.1125,8.081266666666666,7.915649999999999,
6012,20,2021-03-25,11:00:00,8.087533333333333,8.143766666666666,7.8688,8.27815,8.110433333333333,8.164633333333335,8.0875,8.0542,8.195866666666667,7.9625,8.0719,8.221900000000002,8.193733333333334,8.031266666666667,7.95625,7.983366666666666,8.087533333333333,8.0922,7.997966666666667,7.94375,7.920833333333333,7.8406,8.006275,7.816666666666667,8.120866666666666,8.3938,8.1292,8.0313,8.152099999999999,8.095866666666666,7.87345,8.043766666666668,7.95,8.2813,8.006266666666667,8.085433333333334,7.981249999999999,8.254199999999999,8.047966666666667,,7.947933333333334,8.200000000000001,8.09065,8.3146,7.954675,8.0313,8.175,8.037533333333334,
6013,21,2021-03-25,11:15:00,7.920833333333333,8.10315,7.6969,8.0792,8.0938,7.979166666666667,7.910925000000001,7.868733333333334,8.160433333333335,8.1875,8.073450000000001,8.04065,8.1219,7.9938,7.818733333333334,7.8375,7.978149999999999,7.93125,7.9375,7.979699999999999,7.875,7.840625,7.9896,7.76875,8.0688,8.260433333333333,7.949999999999999,8.1938,8.0,7.945833333333333,7.7771,7.9688,7.6969,8.0813,7.866666666666667,7.956233333333333,7.935399999999999,8.175,7.9703,,7.793749999999999,7.972966666666665,7.96565,8.081266666666666,7.821899999999999,7.945833333333333,8.05005,7.90315,
6014,22,2021-03-25,11:30:00,7.914566666666666,8.066699999999999,7.8125,8.010950000000001,7.9219,8.054166666666667,7.9219,7.97185,8.341666666666667,8.125,8.0688,8.1562,8.2125,7.98125,7.83125,8.0021,8.128150000000002,8.15,7.96565,7.95625,7.951575,7.949999999999999,8.0469,7.9,8.1646,8.31565,8.114633333333332,8.143766666666666,8.2,8.045833333333333,7.7854,8.072933333333333,7.776574999999999,8.050049999999999,7.885433333333334,7.9896,7.8542,8.1396,7.88125,,7.775,7.9875,7.8792,8.177100000000001,7.8937,8.075050000000001,8.00315,7.862533333333332,
6015,23,2021-03-25,11:45:00,8.012500000000001,8.16875,7.8792,8.1188,8.058366666666666,8.081266666666666,7.9479,7.889075,8.468766666666665,8.247933333333334,8.1479,8.278175,8.190650000000002,8.0688,8.064566666666666,8.145866666666668,8.270325,8.22035,8.1042,8.15315,8.1813,8.081275,8.2292,7.8781,8.2063,8.420866666666667,8.2646,8.343766666666665,8.3391,8.16255,7.910366666666666,8.222900000000001,7.74065,8.0479,7.898425,7.9875,7.9271,8.129166666666666,7.956266666666667,,7.889599999999999,8.0719,7.997933333333333,8.1313,7.84065,8.0313,8.0844,7.9469,
6016,24,2021-03-25,12:00:00,7.825,7.924999999999999,7.7687,7.83125,7.7844,7.95315,7.862533333333332,7.7125,8.325,8.225,8.181266666666668,8.197933333333333,8.206266666666666,8.0771,7.95315,8.0417,8.10625,8.2646,8.109375,7.9906,8.075050000000001,8.0312,8.0922,7.95,8.175033333333333,8.35315,8.1313,8.195866666666666,8.209399999999999,8.034375,7.8917,8.13125,7.768766666666667,7.8313,7.7375,7.895833333333333,7.80625,8.000033333333333,7.8,,7.7875,7.78125,7.764600000000001,8.050033333333333,7.695833333333333,7.85315,7.981266666666666,7.8469,
6017,25,2021-03-25,12:15:00,7.725033333333333,7.835433333333333,7.662533333333333,7.8521,7.7578,7.8125,7.74065,7.653174999999999,8.3094,8.187533333333333,8.1938,8.197933333333333,8.1313,8.0021,7.9297,8.0146,8.104725,8.16565,8.0594,8.031266666666667,8.049999999999999,7.9719,8.0792,7.87185,8.2021,8.365649999999999,8.20625,8.250033333333333,8.1969,8.0594,7.910433333333333,8.0938,7.5625,7.804166666666667,7.593733333333333,7.795833333333333,7.608366666666666,7.820833333333333,7.606233333333333,,7.5813,7.7229,7.641666666666666,7.895833333333333,7.595866666666666,7.752099999999999,7.7875,7.7375,
6018,26,2021-03-25,12:30:00,7.693799999999999,7.71255,7.475,7.76565,7.7688,7.725049999999999,7.6063,7.7375,8.254166666666666,8.175,8.196900000000001,8.212533333333333,8.154200000000001,8.0396,7.97815,8.01875,8.108366666666667,8.073475,8.029166666666667,8.03755,8.006233333333332,7.9719,8.10005,7.883366666666666,8.150033333333335,8.3438,8.145833333333334,8.200000000000001,8.2625,8.056275,7.8,8.108333333333334,7.595833333333334,7.712499999999999,7.512533333333333,7.6406,7.5969,7.72185,7.5125,,7.599966666666667,7.65,7.5781,7.808333333333334,7.460433333333333,7.58755,7.7469,7.6875,
6019,27,2021-03-25,12:45:00,7.497899999999999,7.614566666666666,7.4125,7.5979,7.506233333333334,7.643733333333333,7.458366666666667,7.418766666666666,8.183366666666666,8.060433333333334,8.01875,8.175033333333333,8.0667,7.927066666666666,7.918749999999999,7.952066666666667,7.981266666666666,8.047966666666667,7.970833333333334,7.949966666666666,7.981299999999999,7.946899999999999,7.952099999999999,7.743733333333334,8.1438,8.3188,8.079699999999999,8.10315,8.125033333333333,7.977133333333334,7.825,8.0391,7.354166666666667,7.581266666666667,7.431233333333334,7.533333333333334,7.383333333333333,7.625,7.402066666666666,,7.4062,7.443766666666666,7.368766666666667,7.71255,7.4125,7.524974999999999,7.689566666666667,7.497933333333333,
6020,28,2021-03-25,13:00:00,7.318766666666666,7.3469,7.120324999999999,7.3625,7.228099999999999,7.3719,7.36875,7.208333333333333,8.072899999999999,8.008366666666667,7.984375,7.983333333333333,7.9729,7.829133333333334,7.732799999999999,7.7547,7.875,7.9375,7.8229,7.858366666666666,7.88125,7.71875,7.816633333333333,7.658366666666666,8.004199999999999,8.170866666666667,7.9875,7.935433333333333,7.9969,7.931266666666667,7.649999999999999,7.897933333333333,7.220866666666666,7.385433333333334,7.229166666666667,7.239599999999999,7.26875,7.4875,7.1,,7.166666666666667,7.325033333333334,7.1146,7.4672,7.1656,7.297899999999999,7.383366666666666,7.306266666666667,
6021,29,2021-03-25,13:15:00,6.9979000000000005,7.120833333333333,6.9,7.066633333333333,7.0531500000000005,7.041633333333333,6.941666666666667,7.004166666666666,7.8854,7.7469,7.7562,7.808333333333334,7.797933333333333,7.556266666666667,7.531233333333333,7.608366666666666,7.7469,7.725025,7.5854,7.645833333333333,7.6625,7.55,7.645833333333333,7.466666666666666,7.8375,7.945833333333333,7.8094,7.8688,7.868766666666667,7.725,7.51565,7.652066666666667,6.927066666666666,7.05625,6.9313,6.8938,6.9771,7.058366666666667,6.900000000000001,,6.8771,6.991666666666667,6.985433333333333,7.054166666666667,6.8542,7.02815,7.110400000000001,7.093799999999999,
6022,30,2021-03-25,13:30:00,6.7396,6.887499999999999,6.62185,6.795833333333333,6.722933333333333,6.812466666666666,6.72505,6.689566666666667,7.6021,7.525,7.600033333333333,7.635466666666666,7.446899999999999,7.50315,7.4531,7.51565,7.554166666666666,7.554199999999999,7.3906,7.4313,7.522933333333333,7.368766666666666,7.481249999999999,7.241666666666667,7.591666666666666,7.6875,7.592225,7.5594,7.5969,7.502066666666667,7.27815,7.456266666666667,6.662533333333333,6.80935,6.6229000000000005,6.808333333333334,6.7542,6.881266666666666,6.620866666666667,,6.608366666666666,6.806266666666666,6.660433333333334,6.9104,6.577066666666667,6.8563,6.8125,6.76875,
6023,31,2021-03-25,13:45:00,6.4271,6.6020666666666665,6.4145666666666665,6.4729,6.49685,6.5396,6.3542,6.431266666666667,7.50315,7.45315,7.304166666666667,7.4563,7.409375,7.231275,7.124974999999999,7.2063,7.310433333333333,7.25,7.32815,7.1813,7.249975,7.18435,7.2146,7.064566666666667,7.324999999999999,7.5281,7.30315,7.381266666666666,7.439566666666667,7.2188,7.08125,7.249966666666666,6.4146,6.5125,6.3354333333333335,6.5219000000000005,6.44065,6.581233333333333,6.345866666666666,,6.50935,6.452066666666667,6.3937333333333335,6.635433333333334,6.272966666666666,6.508300000000001,6.604166666666667,6.4875,
6024,32,2021-03-25,14:00:00,6.1771,6.239566666666666,6.0104,6.27815,6.1094,6.16875,6.0396,6.1042,7.1625000000000005,7.118774999999999,7.0646,7.17505,7.0917,6.9375333333333336,6.8,6.908366666666667,7.031266666666667,7.0563,6.935924999999999,7.03595,6.9281500000000005,6.7969,7.03435,6.77815,7.116666666666667,7.295299999999999,7.0844000000000005,7.020833333333333,7.062466666666666,7.025,6.7656,6.97495,6.134399999999999,6.2312666666666665,6.0395666666666665,6.1797,6.004675,6.23125,5.95,,5.9604333333333335,6.134399999999999,6.0792,6.233333333333333,5.875,6.1604,6.281266666666666,6.2042,
6025,33,2021-03-25,14:15:00,5.7104333333333335,5.8396,5.595866666666666,5.7854,5.718766666666667,5.8021,5.7146,5.6479333333333335,6.6844,6.875,6.693733333333334,6.80935,6.752066666666667,6.593766666666667,6.5396,6.545866666666666,6.766666666666666,6.822933333333334,6.6781500000000005,6.54685,6.69065,6.495866666666667,6.690625,6.439633333333333,6.802066666666666,6.946899999999999,6.792199999999999,6.675,6.725033333333333,6.6479333333333335,6.512533333333333,6.50625,5.575033333333333,5.8375,5.622899999999999,5.8344000000000005,5.597933333333334,5.972933333333333,5.662533333333333,,5.583333333333333,5.7604,5.7146,5.8562666666666665,5.572933333333334,5.83435,6.02505,5.7219,
6026,34,2021-03-25,14:30:00,5.345833333333334,5.4145666666666665,5.4375,5.4531,5.389600000000001,5.400033333333333,5.3521,5.3229,6.470866666666666,6.533333333333334,6.3688,6.420833333333333,6.360433333333333,6.31565,6.262499999999999,6.270833333333333,6.3375,6.39065,6.346900000000001,6.30625,6.228149999999999,6.2375,6.331266666666667,6.15,6.5021,6.568766666666666,6.3438,6.3375,6.53125,6.370833333333334,6.091633333333333,6.2406,5.4688,5.485433333333333,5.1771,5.3771,5.2188,5.593766666666666,5.308333333333334,,5.181233333333334,5.320866666666666,5.3719,5.452099999999999,5.1417,5.44845,5.639600000000001,5.3521,
6027,35,2021-03-25,14:45:00,4.954166666666667,5.031233333333334,4.820833333333334,5.014599999999999,4.9375,5.004166666666666,4.877033333333333,4.8478666666666665,6.072933333333334,6.014566666666667,5.981233333333333,6.01875,6.0396,5.906266666666667,5.896875,5.925,6.095866666666667,5.927066666666666,5.97505,5.9271,5.97505,5.9271,5.9875333333333325,5.887466666666666,6.0229333333333335,6.21875,6.037533333333333,5.9406,6.08755,5.987533333333334,5.758333333333333,5.92505,4.8854,5.029166666666667,4.8313,4.9688,4.939533333333333,5.070833333333333,4.879166666666667,,4.8188,4.8437,4.970866666666667,5.047899999999999,4.7563,4.9521,5.125,4.96565,
6028,36,2021-03-25,15:00:00,4.568733333333333,4.537533333333333,4.27815,4.5021,4.472933333333333,4.62185,4.6625,4.44375,5.629166666666666,5.6875,5.6646,5.6771,5.6875,5.483333333333333,5.4646,5.5281,5.633300000000001,5.5229333333333335,5.542175,5.509399999999999,5.5875,5.4344,5.6438,5.4188,5.6354,5.84065,5.60625,5.616700000000001,5.625,5.70315,5.41565,5.542199999999999,4.3771,4.5896,4.24685,4.54065,4.52815,4.552066666666667,4.368733333333333,,4.333366666666667,4.5396,4.4417,4.7125,4.2375,4.54375,4.73125,4.557824999999999,
6029,37,2021-03-25,15:15:00,4.0188,4.083333333333333,3.795833333333333,4.2688,3.999966666666667,4.0875,3.9812499999999993,3.8958,5.179166666666666,5.09065,5.235399999999999,5.179133333333334,5.235433333333333,4.9156,5.006233333333333,4.9812666666666665,5.220833333333333,5.21255,5.1906,5.1625,5.10005,4.9604333333333335,5.109375,4.99375,5.3188,5.285433333333334,5.22035,5.168733333333333,5.141666666666667,5.131266666666667,4.9417,5.072933333333333,3.85625,4.077100000000001,3.8417,4.1250333333333336,3.9469,4.2406500000000005,3.79685,,3.7969,3.9979,3.975,4.0854333333333335,3.8166666666666655,4.096875,4.225,4.041633333333333,
6030,38,2021-03-25,15:30:00,3.5271000000000003,3.7094,3.3083666666666667,3.6270666666666656,3.575,3.6063,3.5594,3.445866666666667,4.735433333333334,4.6188,4.58435,4.7688,4.718733333333333,4.52815,4.483366666666667,4.506233333333333,4.65625,4.624966666666666,4.6375,4.7438,4.625,4.433366666666667,4.612466666666666,4.50155,4.754166666666666,4.791666666666667,4.685433333333333,4.699966666666667,4.645833333333333,4.6625,4.4021,4.556266666666667,3.4125,3.6687666666666665,3.33125,3.5396,3.5604333333333336,3.689075,3.46255,,3.2469,3.585433333333333,3.4094,3.6208666666666662,3.3406,3.5083333333333333,3.71565,3.547933333333333,
6031,39,2021-03-25,15:45:00,3.0021,3.1844,2.6875,3.025033333333333,2.90315,3.045833333333333,3.0625,2.8875,4.2906,4.24845,4.25315,4.262525,4.3406,4.083333333333333,4.0219000000000005,3.9542,4.375,4.2219,4.05625,4.198425,4.260433333333332,4.040649999999999,4.1281,3.8719,4.225033333333333,4.3125,4.2042,4.25,4.1875,4.206266666666667,4.09065,4.045833333333333,2.9250000000000003,3.1188,2.7792,2.9896,2.9917,3.1469,2.833333333333333,,2.8063,3.0666666666666664,2.908366666666667,3.0708333333333333,2.8922,2.9917,3.1291666666666664,2.9771,
6032,40,2021-03-25,16:00:00,2.41875,2.6542,2.26875,2.4937666666666662,2.4125,2.5187666666666666,2.46565,2.27815,3.764075,3.65,3.7250333333333336,3.6646,3.7042,3.6,3.575,3.4813,3.6047,3.6641,3.6875,3.6469,3.5922,3.4750333333333336,3.6375,3.4813,3.6271,3.8969,3.689633333333333,3.6844,3.875,3.633333333333333,3.522933333333333,3.556266666666667,2.5688,2.51565,2.2969,2.4500333333333333,2.4812666666666665,2.6969,2.3687333333333336,,2.406233333333333,2.4344,2.3292,2.6844,2.2812666666666668,2.5375,2.72505,2.466666666666667,
6033,41,2021-03-25,16:15:00,1.9250333333333327,2.08125,1.76565,1.975,1.9125333333333332,1.9708333333333328,1.9167,1.8437333333333332,3.0625,3.147933333333333,3.2094,3.1854333333333336,3.079166666666667,3.0208,2.95785,2.9791666666666665,3.09065,3.064633333333333,3.09845,3.164633333333333,3.14685,2.9563,3.0437666666666665,2.9609750000000004,3.0521,3.42815,3.1104333333333334,3.085433333333333,3.2521,3.0125333333333333,3.0000000000000004,2.7938,1.9000333333333328,2.0791666666666666,1.751575,1.9146,1.85005,2.107825,1.8792,,2.0438,1.9979333333333331,1.83435,2.0729333333333333,1.82815,1.95005,2.20625,2.03755,
6034,42,2021-03-25,16:30:00,1.4979333333333331,1.6219,1.3812666666666666,1.4625333333333332,1.4125333333333334,1.4854333333333336,1.3844,1.3833666666666666,2.714633333333333,2.5979,2.51255,2.5958333333333337,2.525,2.6125,2.3813,2.3625000000000003,2.6625333333333336,2.4917,2.4562666666666666,2.5469,2.5797,2.3687333333333336,2.4854333333333334,2.42815,2.531275,2.8219,2.6,2.5437666666666665,2.6833333333333336,2.50625,2.4688,2.3656,1.375033333333333,1.5646000000000002,1.2375,1.4791666666666667,1.3916666666666666,1.5875333333333332,1.368766666666667,,1.367175,1.5062666666666666,1.4146333333333334,1.5604333333333331,1.2917,1.4854333333333332,1.6541666666666668,1.4937333333333334,
6035,43,2021-03-25,16:45:00,0.9979666666666668,1.0500333333333334,0.8125,0.9833666666666668,0.975,1.0062666666666666,0.9333333333333332,0.9500333333333334,2.0844,2.1625,2.0187666666666666,2.0729,2.0406500000000003,1.8896333333333333,1.95,1.8583333333333332,2.0250250000000003,1.9344,1.8375,2.02185,1.80625,1.8208666666666664,1.8958666666666664,1.8396333333333332,1.90005,2.1396,2.0500000000000003,1.9521,2.042225,1.9896,1.881233333333333,1.7875,0.9479666666666668,1.05005,0.8874999999999998,0.93125,0.9646333333333332,1.1292000000000002,0.8916666666666666,,0.8375333333333334,0.9937666666666668,0.9542,0.96875,0.675,0.9813,1.1416666666666666,0.9979333333333334,
6036,44,2021-03-25,17:00:00,0.2958333333333333,0.3958333333333333,0.31875,0.4875,0.3396,0.4687,0.3875,0.4083333333333334,0.3125,0.7437666666666667,0.87815,0.7062333333333334,0.917225,0.625,1.058366666666667,0.7406499999999999,0.42505,0.7604333333333333,0.2792,1.0896,0.2781,0.5208666666666667,0.77815,0.3041999999999999,0.6875,1.7563,0.7021000000000001,0.6250333333333334,0.6687666666666666,0.8844,0.76875,0.5917,0.2583333333333333,0.5187666666666667,0.3312666666666666,0.42185,0.1312666666666666,0.4604,0.4000333333333333,,0.2187333333333333,0.3979333333333333,0.3062666666666667,0.4541666666666666,0.2625333333333333,0.3833333333333333,0.4062666666666666,0.44375,
6037,45,2021-03-25,17:15:00,0.0520666666666666,0.14685,0.0104333333333333,0.1395999999999999,0.0875333333333333,0.11875,0.075,0.05,0.2344,0.1708333333333333,0.1687666666666666,0.1875,0.1812333333333333,0.075,0.0458333333333333,0.0645999999999999,0.1437333333333333,0.1396,0.0646,0.0875333333333333,0.0896,0.0375,0.1021,0.0094,0.1104333333333333,0.2896,0.1750499999999999,0.0937666666666666,0.11875,0.1562666666666666,0.03125,0.1083666666666666,0.0021,0.1125,0.0354333333333333,0.1166666666666666,0.0188,0.1812666666666667,0.0333333333333333,,0.00625,0.1333666666666666,0.0718999999999999,0.1979333333333333,0.0041666666666666,0.1291666666666666,0.1688,0.0499999999999999,
6038,46,2021-03-25,17:30:00,0.0063,0.0812666666666666,0.0,0.11565,0.04375,0.01626,0.0458333333333333,0.02185,0.1219,0.1166666666666666,0.075,0.1416666666666666,0.13125,0.05,0.0166666666666666,0.0375,0.0896,0.07815,0.0344,0.0208333333333333,0.0333333333333333,0.0,0.0208333333333333,0.0,0.0875333333333333,0.1958333333333333,0.1541666666666666,0.0604333333333333,0.0729333333333333,0.1063,0.0062666666666666,0.0729333333333333,0.0,0.0938,0.0,0.0625,0.0,0.125,0.0,,0.0,0.0625,0.0046875,0.1375,0.0,0.0844,0.14375,0.01255,
6039,47,2021-03-25,17:45:00,0.0,0.0,0.0,0.0,0.0,0.0043346153846153,0.0,0.0,0.0,0.0,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020888888888888,0.0,0.0,0.0,0.0002863636363636,0.1321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6040,48,2021-03-25,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
